5.0	0.0	2.3166187509223883
5.0	0.05	2.3015427933957504
5.0	0.1	2.280838368426078
5.0	0.15	2.2537620966333876
5.0	0.2	2.219377142633558
5.0	0.25	2.1765177106718663
5.0	0.3	2.1237619280179665
5.0	0.35	2.059430804856562
5.0	0.4	1.9816436837141573
5.0	0.45	1.888472500466154
5.0	0.5	1.7782351690467317
5.0	0.55	1.6499327727290556
5.0	0.6	1.5037606193745567
5.0	0.65	1.3415509787085185
5.0	0.7	1.1670088887785557
5.0	0.75	0.9856862688159627
5.0	0.8	0.804665649044269
5.0	0.85	0.6317005173385262
5.0	0.9	0.47299662928585207
5.0	0.95	0.32788764695599326
5.0	1.0	0.1765763104372624
5.0	1.05	0.013324403581798094
5.0	1.1	6.06784467258592e-5
5.0	1.15	7.651083109294632e-7
5.0	1.2	2.2996481163772842e-8
5.5	0.0	2.644703530226332
5.5	0.05	2.631420527796981
5.5	0.1	2.6122516547424297
5.5	0.15	2.5864128721878323
5.5	0.2	2.5528714604175304
5.5	0.25	2.510280638072
5.5	0.3	2.4569072135869385
5.5	0.35	2.390568797496554
5.5	0.4	2.3086199913087837
5.5	0.45	2.208062021233194
5.5	0.5	2.085881628133368
5.5	0.55	1.9397019007760772
5.5	0.6	1.7686850219484693
5.5	0.65	1.5744034290496334
5.5	0.7	1.3613273249247904
5.5	0.75	1.1368338244634266
5.5	0.8	0.9109234146903837
5.5	0.85	0.6955396436262511
5.5	0.9	0.5021541688055393
5.5	0.95	0.33425467086148686
5.5	1.0	0.1684747062186709
5.5	1.05	0.005901185586886015
5.5	1.1	1.4615114519500594e-5
5.5	1.15	1.4858703778486415e-7
5.5	1.2	3.964448325177727e-9
6.0	0.0	2.9967517838838598
6.0	0.05	2.9850211504849735
6.0	0.1	2.9672868453093826
6.0	0.15	2.942754886455429
6.0	0.2	2.9103429119174793
6.0	0.25	2.868587310983497
6.0	0.3	2.815523235326501
6.0	0.35	2.74854465162218
6.0	0.4	2.6642794221782635
6.0	0.45	2.558574539584294
6.0	0.5	2.426780087871423
6.0	0.55	2.264576491766187
6.0	0.6	2.069412330629458
6.0	0.65	1.8420955005580453
6.0	0.7	1.5876968045654962
6.0	0.75	1.31545261845827
6.0	0.8	1.0383223221559739
6.0	0.85	0.7727403888783648
6.0	0.9	0.5369202847272057
6.0	0.95	0.34142897166381303
6.0	1.0	0.16059397602532144
6.0	1.05	0.002356009381205837
6.0	1.1	3.513519853726166e-6
6.0	1.15	3.0109188031701706e-8
6.0	1.2	7.306901750325778e-10
6.5	0.0	3.3690102964072435
6.5	0.05	3.358596302840657
6.5	0.1	3.342158485197234
6.5	0.15	3.3189137995368556
6.5	0.2	3.287765828339918
6.5	0.25	3.247190101777569
6.5	0.3	3.1950716043472953
6.5	0.35	3.1284859702084127
6.5	0.4	3.04343928057016
6.5	0.45	2.9346552769380345
6.5	0.5	2.7956657656303943
6.5	0.55	2.619685130421324
6.5	0.6	2.4016821196550246
6.5	0.65	2.141115056652154
6.5	0.7	1.843570152597163
6.5	0.75	1.5203069084926888
6.5	0.8	1.187158229570855
6.5	0.85	0.8647083621143956
6.5	0.9	0.5785462989608163
6.5	0.95	0.3497111776506081
6.5	1.0	0.1529455339538508
6.5	1.05	0.0008682796767445211
6.5	1.1	8.555709669622047e-7
6.5	1.15	6.4063030436045665e-9
6.5	1.2	1.4426149164137314e-10
7.0	0.0	3.7581897807814144
7.0	0.05	3.7488816607831623
7.0	0.1	3.733594700805107
7.0	0.15	3.7115690406434694
7.0	0.2	3.681718031495035
7.0	0.25	3.6424980382749537
7.0	0.3	3.591712046471307
7.0	0.35	3.526220027256368
7.0	0.4	3.441538761146795
7.0	0.45	3.3313811968505345
7.0	0.5	3.187408338758253
7.0	0.55	2.99993261604315
7.0	0.6	2.7606182067506992
7.0	0.65	2.4669049157026457
7.0	0.7	2.124940855884013
7.0	0.75	1.7484332141866439
7.0	0.8	1.356086536277676
7.0	0.85	0.9718651611322997
7.0	0.9	0.6281580224678898
7.0	0.95	0.35947775164112983
7.0	1.0	0.14556284399316866
7.0	1.05	0.00030206173968139183
7.0	1.1	2.136037622335607e-7
7.0	1.15	1.4376269064086955e-9
7.0	1.2	3.062439191126032e-11
7.5	0.0	4.161511028169359
7.5	0.05	4.153129557629903
7.5	0.1	4.138856171199226
7.5	0.15	4.11796028859288
7.5	0.2	4.089379318137304
7.5	0.25	4.051578396193897
7.5	0.3	4.002329021556665
7.5	0.35	3.9383609807643936
7.5	0.4	3.8548315904222967
7.5	0.45	3.7445955603508434
7.5	0.5	3.5974954898500435
7.5	0.55	3.400616278885675
7.5	0.6	3.141462396409601
7.5	0.65	2.814692716251116
7.5	0.7	2.4272131083170194
7.5	0.75	1.9959025105987465
7.5	0.8	1.5425171178004966
7.5	0.85	1.09353544515686
7.5	0.9	0.6865525366614449
7.5	0.95	0.37115739750252175
7.5	1.0	0.13848643674623418
7.5	1.05	0.00010136230897472842
7.5	1.1	5.516964307616945e-8
7.5	1.15	3.409894588912721e-10
7.5	1.2	6.892264536872972e-12
8.0	0.0	4.57667173169276
8.0	0.05	4.56906857645345
8.0	0.1	4.555686477607602
8.0	0.15	4.535826352681629
8.0	0.2	4.508457296189719
8.0	0.25	4.472070437450888
8.0	0.3	4.424440283550895
8.0	0.35	4.362231061819118
8.0	0.4	4.280351913135524
8.0	0.45	4.170958526474109
8.0	0.5	4.022195617226494
8.0	0.55	3.8177048612611095
8.0	0.6	3.539971782103951
8.0	0.65	3.180019283232088
8.0	0.7	2.7458687706242912
8.0	0.75	2.2585668468687388
8.0	0.8	1.7432443542956548
8.0	0.85	1.2281450234524343
8.0	0.9	0.754032838848687
8.0	0.95	0.38520133992695804
8.0	1.0	0.13175307518397972
8.0	1.05	3.346244517388186e-5
8.0	1.1	1.4830398242793308e-8
8.0	1.15	8.558487252230407e-11
8.0	1.2	1.6555645743210334e-12
8.5	0.0	5.001782562880967
8.5	0.05	4.994836565000858
8.5	0.1	4.982239957578814
8.5	0.15	4.963325132890985
8.5	0.2	4.937096243990057
8.5	0.25	4.902080164362731
8.5	0.3	4.8560765339264265
8.5	0.35	4.795729864033019
8.5	0.4	4.715789075514788
8.5	0.45	4.607856539361329
8.5	0.5	4.458532589831528
8.5	0.55	4.247892524046865
8.5	0.6	3.9525583038929675
8.5	0.65	3.55898401139995
8.5	0.7	3.0768493279547506
8.5	0.75	2.5325748317405257
8.5	0.8	1.955020878752805
8.5	0.85	1.3736099416298941
8.5	0.9	0.8303517614933966
8.5	0.95	0.4020484040373091
8.5	1.0	0.12538944496459692
8.5	1.05	1.1045388205843665e-5
8.5	1.1	4.16436307659751e-9
8.5	1.15	2.2787105535826413e-11
8.5	1.2	6.323830348264892e-13
9.0	0.0	5.435297883374589
9.0	0.05	5.428910544492876
9.0	0.1	5.417009162541924
9.0	0.15	5.398956391510774
9.0	0.2	5.373792258230207
9.0	0.25	5.34008425891383
9.0	0.3	5.295670533298029
9.0	0.35	5.237206933151404
9.0	0.4	5.159348167514082
9.0	0.45	5.053266703903507
9.0	0.5	4.904178756416989
9.0	0.55	4.688537493564475
9.0	0.6	4.376279303849657
9.0	0.65	3.948304126729937
9.0	0.7	3.416711216519367
9.0	0.75	2.814632033854167
9.0	0.8	2.1749262668533405
9.0	0.85	1.5277286283351543
9.0	0.9	0.9147885554909081
9.0	0.95	0.42208700558811785
9.0	1.0	0.11940981295093422
9.0	1.05	3.6898441209132216e-6
9.0	1.1	1.2233556390128797e-9
9.0	1.15	5.9969806898152456e-12
9.0	1.2	2.2026824808563106e-13
9.5	0.0	5.875952239291678
9.5	0.05	5.8700434363144955
9.5	0.1	5.858760651847539
9.5	0.15	5.841495028047465
9.5	0.2	5.817321827660767
9.5	0.25	5.7848510117714635
9.5	0.3	5.741966702595757
9.5	0.35	5.685356334563567
